Lon,Lat,NDVI,NDBI,Albedo,Dist_Water,Air_Temp,Humidity,Elevation,Wind_Speed,LULC,LST,Heat_Index,HSI,LULC_10,LULC_20,LULC_30,LULC_40,LULC_50,LULC_60,LULC_80
77.56844259408545,12.851178350979579,0.26439528054849165,-0.1547331111636535,0.29564993182382215,60.41315361090294,29.462746516803676,68.41282612396233,192.87275338039336,0.5550058804653141,50,44.35751174137716,33.43515855467945,0.25643560638345175,False,False,False,False,True,False,False
77.70108071067763,12.89043621526602,0.00027634196883585815,0.3169230224239132,0.20222344765749523,868.7672216703693,34.46109497000835,81.8568172792929,185.3633819116937,3.25319200253798,60,56.60376926552661,55.33954303627809,0.7838521462732359,False,False,False,False,False,True,False
77.68675161437315,12.917801542118154,0.0764094685400016,-0.07941744563784223,0.2989197217446624,733.5512977711224,27.871021713042275,70.52197463186543,195.17639671751704,2.284520224406876,50,45.58748070930587,30.484832199957996,0.2414648230115495,False,False,False,False,True,False,False
77.72739379301576,12.819056924247127,0.1311811963232672,-0.11190030215656062,0.13642214240113154,247.92469681473128,29.85852101779212,78.70761378962564,145.56273874218257,3.261092783116907,50,49.34661612509825,36.884648213732994,0.39908750717750013,False,False,False,False,True,False,False
77.7198710974225,12.997012236812083,0.0667830040340438,0.26530292689239227,0.23093404720159685,525.8915767139102,34.84229027882691,67.30898690594955,61.9088216754526,4.724719439426289,50,56.761463595021844,48.280014137580224,0.6937940977757955,False,False,False,False,True,False,False
77.68951961526166,12.941066782046965,0.24822670048431592,0.23228784058112284,0.13651408091502015,474.61030281649863,27.095026368056768,47.37915244401403,75.54336091478456,3.812602069971731,80,54.66076403163164,27.345302774063878,0.37672109808001225,False,False,False,False,False,False,True
77.73929584226639,13.092438723980216,0.316710155387939,0.297114878053145,0.2767549565872254,39.44641834519358,32.62179122800545,79.56926424763336,274.02958451546107,1.6932453547052968,60,54.91224079006779,46.479489492212196,0.6340341557348073,False,False,False,False,False,True,False
77.52807685864117,12.986466729317668,0.6248652473407685,0.259326543359195,0.2995885167022003,405.5451018979697,27.977798243085815,74.0236849845166,211.58571569801344,1.065244886424301,60,47.270076120808554,31.169249267798747,0.2832566544075831,False,False,False,False,False,True,False
77.68193305049566,13.021654268214059,0.5779064484280333,0.25688470306441213,0.16003997634685962,396.6939920279433,33.4970641536417,85.37151085158895,279.5306692651591,2.7023553915160976,50,51.1799101308791,53.15411236252381,0.6494101579723082,False,False,False,False,True,False,False
77.54416583716707,12.948720054548653,0.7203374771661454,0.39605937271005714,0.23705867657019267,159.56872627285313,33.57832472167683,51.22031535388414,243.1532566030151,0.9739252780478208,50,53.25665458756494,37.874811859240126,0.4882849185933089,False,False,False,False,True,False,False
