Lon,Lat,NDVI,NDBI,Albedo,Dist_Water,Air_Temp,Humidity,Elevation,Wind_Speed,LULC,LST,Heat_Index,HSI,LULC_10,LULC_20,LULC_30,LULC_40,LULC_50,LULC_60,LULC_80
72.8931878685255,18.922867370954833,0.4845116054353974,0.34058847798196373,0.2064767313620648,532.8071204927443,29.65443754297583,81.11469114026292,187.09541191561502,1.8696310649430887,50,55.368238404782986,36.91694235293764,0.3693842137801778,False,False,False,False,True,False,False
72.84635697712685,18.935779056175328,0.7871803170809857,-0.1623802370712054,0.252107391398828,565.5312288676298,31.41195458094483,82.17302651216687,270.6101951561089,1.6053710418621177,50,46.063628798673186,43.12775827022635,0.25023954172863927,False,False,False,False,True,False,False
72.84929148305024,19.070869117116995,0.1960067938594187,0.284904409131513,0.10243200783798823,632.6800996586965,35.9638554520381,86.79331153018437,57.099022107882824,4.761483116803931,50,60.05195219724535,66.32458187113974,0.7394568149334685,False,False,False,False,True,False,False
72.98041785277653,18.97638582553307,0.33062378989683083,0.35487534983034213,0.2793318494884338,937.7570097753505,32.431585027221296,51.49363673740254,256.0574522784169,3.0203047137571373,50,58.46112106833531,35.56792110802249,0.41580783840651486,False,False,False,False,True,False,False
72.94858879904127,18.92367380892452,0.251226393932631,0.07370615826147808,0.25065853023150664,894.3347050214105,32.88661879001773,58.1494113155237,74.85902091283519,0.7771592460347526,20,57.685674267816,38.5900351394881,0.4297500052848765,False,True,False,False,False,False,False
72.84261994946428,18.972500308157326,0.331269359652704,-0.0598267570423201,0.11635317994523836,525.5363805902408,36.039162005648336,75.91921978515833,51.16227121735451,0.1904797123495794,50,58.28482094172638,58.358510863164696,0.6296572612792177,False,False,False,False,True,False,False
72.99559291434961,18.978775665450762,0.45633920777773557,0.3955104786284011,0.2508488577674103,94.9547063763353,34.25534345546535,44.90454954030996,276.9811754688007,1.0055936219204415,50,57.74246445348802,37.28043604819012,0.4183560637290549,False,False,False,False,True,False,False
72.97726585945944,18.99231465898239,0.17054529211410074,-0.0249063294883827,0.18056493612200603,24.613598682194148,30.13580710228956,85.78737292749297,22.007586854986272,0.09003366454240047,50,53.532690212905955,39.85715056465009,0.36222654515708147,False,False,False,False,True,False,False
72.92733602185561,18.940251897667693,0.4041880696889609,0.0390347989195558,0.16469661057092153,196.4511348495367,36.046917757653006,73.58139012943606,209.29726539718322,1.0681617593799038,40,57.7281270597929,56.748024341080104,0.6036366529191066,False,False,False,True,False,False,False
72.87964929911129,19.024625149482443,0.4878759528494923,-0.011573327368656294,0.15264205734428254,910.3745850049204,32.3727837931771,63.06474365529418,118.95165717587092,0.540850893087389,20,53.13872205241806,38.98113245776436,0.346325517994322,False,True,False,False,False,False,False
72.8499128185393,19.068769436657064,0.4497290701607127,0.0408552473775301,0.10960430802441763,482.3819299691905,30.605252456551767,58.05400925479012,169.3566986329499,2.478202145764667,50,52.51384569785177,33.588521249520866,0.28294870744701384,False,False,False,False,True,False,False
72.8501790543079,19.009024224524527,0.33163837796824724,-0.03660059611769248,0.12382621098732471,529.4571235598052,35.15033257752041,46.409606373853585,298.1612679334208,2.3040704025931404,80,54.96063265123072,39.65716015571232,0.3876899596685121,False,False,False,False,False,False,True
72.84375067934955,18.91111495539421,0.5034512410016102,0.27228666668526386,0.2053321370938863,71.78443445316385,28.09049820136814,63.80950038361395,236.73302223014363,0.5617508863168996,10,49.81305370929826,30.037062340675124,0.19733140735833568,True,False,False,False,False,False,False
72.96111802608746,19.0593486778004,0.6277024673212499,0.35801716966704306,0.25890511738441924,963.4794167580443,34.89086754687647,50.244997561437735,278.34856655967326,2.1944820426593106,50,60.63191893952395,40.51238135480744,0.5045440459026682,False,False,False,False,True,False,False
72.9501134240489,19.03652565133432,0.21043586246641272,0.3841574101388974,0.26712811168519596,76.06091052364117,32.40116551992077,86.01643789151092,67.69539592381238,1.1476000102215533,30,55.5754985832528,48.721720297669854,0.48587409479638577,False,False,True,False,False,False,False
